text,label,id,authority,publisher,source_url,label_provenance
Dışişlerinden ABD’ye: Yaptırım ve baskılarla işbirliği yönünde sonuç elde edemezsiniz …,1,22607,0.82,Diken,https://www.diken.com.tr,verified_news_archive
"🔥 Savaş oyunu görüntülerini “Ukrayna’daki son durum” olarak yayınlayan CNN Türk’ten açıklama: CNN Türk’ün canlı yayında Rusya-Ukrayna savaşına ilişkin “Geceye dair sıcak bir görüntü” diye yayınladığı görüntülerin, oyun videosu olduğu ortaya çıkmıştı.…",1,22608,0.85,MIDE22 Research Dataset,https://huggingface.co/datasets/ogozcelik/turkish-fake-news-detection,research_annotated_corpus
"['en', 'çok', 'hangi', 'ülkeden', 'turist', 'geliyor', '",0,22609,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/2.73819E+17,clickbait_archive
"Dışişleri Bakanı Mevlüt Çavuşoğlu, Kahramanmaraş merkezli depremlerin ardından bugün Türkiye'ye gelen Yunanistan Dışişleri Bakanı Nikos Dendias ile Hatay'da açıklamalarda bulundu.",1,22610,0.95,Teyit / Dogruluk Payi Arşivi,https://TRT,fact_check_archive
"Ticaret Bakanı Mehmet Muş, ""Adıyaman'daki çalışmaları, arama kurtarma faaliyetlerini kısa bir süre içerisinde büyük oranda tamamlanma noktasına getirmiş olacağız"" dedi.",1,22611,0.95,Teyit / Dogruluk Payi Arşivi,https://TRT,fact_check_archive
DİKKAT! Bunu yapan işinden oluyor!,0,22612,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/7.88279E+17,clickbait_archive
"Feryadı yürek dağladı: ""Neden tehlikeli işlerde onu çalıştırdınız?""",0,22613,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.99538E+17,clickbait_archive
Katliamda yaşamını yitiren 21 yaşındaki Gökhan Akman Uşak’ta anıldı,1,22614,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.53547e+17,verified_news_archive
Ücretli öğretmenlere zam yapılacak mı? MEB açıkladı,0,22615,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.14887E+18,clickbait_archive
"Fenerbahçe, 2-0 yenik duruma düştüğü Celtic deplasmanından puanla döndü",1,22616,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.49692e+17,verified_news_archive
"Cumhurbaşkanı Yardımcısı Fuat Oktay, Şırnak'ta düzenlenen Eren Abluka Sonbahar Kış-23 Şehit Jandarma Yüzbaşı Yunus Çelebi Operasyonu'nda şehit olan korucu Nimet Encu için başsağlığı diledi.",1,22617,0.95,Teyit / Dogruluk Payi Arşivi,https://TRT,fact_check_archive
Diyarbakır bombacısı ‘terör nitelikli kayıp şahıs’ olarak arandığı halde bırakılmış,1,22618,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.17977e+17,verified_news_archive
"Dışişleri Bakanlığı, Sudan'daki geçiş süreci uyarınca ikinci aşama görüşmelere geçilmesinin memnuniyet verici olduğunu bildirdi.",1,22619,0.95,Teyit / Dogruluk Payi Arşivi,https://TRT,fact_check_archive
"Canlı Blog | Sarraf hakim karşısında: Yargıç, bir hayli konuşan Sarraf'a pastil verilmesini istedi …",1,22620,0.82,Diken,https://www.diken.com.tr,verified_news_archive
Koyunun sütü azalınca şüphelendi! Nöbet tutunca gördüklerine inanamadı,0,22621,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.02395E+18,clickbait_archive
Barış için #Ankaradayız mitingindeki patlamadan sonra çok sayıda kişi yaşamını yitirdi,1,22622,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.52769e+17,verified_news_archive
Bankalar emlak ‘zengini’: ‘Batık kredi’ nedeniyle 16 bin gayrimenkule el kondu,1,22623,0.82,Diken,https://www.diken.com.tr,verified_news_archive
Askerlik şubesinin önüne akın ettiler 15 yaşından 70 yaşına kadar herkes...,0,22624,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.55096E+17,clickbait_archive
"Dışişleri Bakanı Çavuşoğlu, İsveç'te terör örgütü PKK/YPG'nin Cumhurbaşkanı Erdoğan'ı hedef alan rezalet provokasyonla ilgili İsveç'e tepki gösterdi. ""Irkçı, nefret söylemi içeren bir terör eylemi. Kimse bizi kandırmasın"" açıklamasını yaptı.",1,22625,0.95,Teyit / Dogruluk Payi Arşivi,https://TRT,fact_check_archive
Kim Jong Un hakkında şok gerçek!,0,22626,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.10685E+18,clickbait_archive
Dikkat! İGDAŞ'tan İstanbullulara uyarı,0,22627,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.35169E+17,clickbait_archive
"NASA imam arıyor! 24 ilahiyatçı işe alınacakmış. Adnan Hoca yı verelim, uzaya kedicik kolonisi kursun.😄",0,22628,0.85,MIDE22 Research Dataset,https://huggingface.co/datasets/ogozcelik/turkish-fake-news-detection,research_annotated_corpus
Cristiano Ronaldo’nun 2013’de kazandığı Ballon d'Or ödülünü hayır kurumlarına bağışlamak için “yeni” satışa çıkardığı iddia edildi.,0,22629,0.95,Teyit / Dogruluk Payi Arşivi,https://TeyitOrg-False,fact_check_archive
"Kandilli Müdürü, İstanbul için o tehlikeye ilk kez işaret etti",0,22630,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.39204E+17,clickbait_archive
"İnce: Seçim sonuçlarını etkileyecek bir usulsüzlük tespit edemedik, edebilen varsa ve beni ikna ederse sonuna kadar mücadele etmeye varım",1,22631,0.82,Diken,https://www.diken.com.tr,verified_news_archive
"ABD medyası tavır alıyor: NYT, Selman’ın himayesindeki konferanstan çekildi …",1,22632,0.82,Diken,https://www.diken.com.tr,verified_news_archive
"Ceylanpınar’da iki polisin öldürülmesi dava dosyasında suçlama kurgu, işkence gerçek",1,22633,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.38627e+17,verified_news_archive
Merkez Bankası faiz kararını açıkladı,0,22634,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.11167E+17,clickbait_archive
Ferhan Şensoy'un o tiradı 10 Kasım’da yeniden gündemde,0,22635,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.29088E+17,clickbait_archive
Yunanistan halkı kritik referandum için sandık başında: Çipras oyunu kullandı,1,22636,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.17626e+17,verified_news_archive
Yuh! Öğrenciler bu adama emanetmiş,0,22637,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.68977E+17,clickbait_archive
"Çanakkale'de bir hasta mahkumun kolluk kuvvetleri tarafından, tedavisi yapılmadan geri götürüldüğü ileri sürüldü.",1,22638,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.18124e+17,verified_news_archive
2022-2023 eğitim öğretim yılının birinci dönemi cuma günü sona erecek. 19 milyondan fazla öğrenci için iki haftalık yarıyıl tatili başlayacak. Tatil için hem çocuklar hem de anne babalar şimdiden heyecanlı.,1,22639,0.95,Teyit / Dogruluk Payi Arşivi,https://TRT,fact_check_archive
"Hac'daki izdihamda ölü sayısı 220'ye, yaralı sayısı 450'ye çıktı",1,22640,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.46972e+17,verified_news_archive
"Kasım sayısında Ankara Katliamı'nın yasını tutuyor, Sennur Sezer'i anıyor",1,22641,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.59087e+17,verified_news_archive
Yangından köpek kurtardığını sanıyordu ancak gerçek farklıydı...,0,22642,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/7.89172E+17,clickbait_archive
Bekir Bozdağ'dan önemli açıklama,0,22643,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/7.28205E+17,clickbait_archive
ÇMO'dan uyarı: Foça’daki kirlilik kalıcı hale gelebilir,1,22644,0.8,Evrensel,https://twitter.com/evrenselgzt/status/1.03786e+18,verified_news_archive
HDP ve Cizre'ye saldırılar Londra'da protesto edildi,1,22645,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.42682e+17,verified_news_archive
Eğitim Sen Genel Başkanı Kamuran Karaca: Öğretmenlerin yüreği yanıyor,1,22646,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.44418e+17,verified_news_archive
Çölyak hastalarına sevindirici haber,0,22647,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.35259E+17,clickbait_archive
"Muş’ta çocuk vuruldu, valilik ‘kaza’ dedi: Üç polise uzaklaştırma …",1,22648,0.82,Diken,https://www.diken.com.tr,verified_news_archive
"Diyarbakır'da, Sur'daki polis saldırısını protesto edenlere polis saldırdı.",1,22649,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.35164e+17,verified_news_archive
‘Şarbonlu hayvan’ taşıdığı öne sürülen gemi Çeşme’den ayrıldı …,1,22650,0.82,Diken,https://www.diken.com.tr,verified_news_archive
Meteoroloji'den Marmara'da şiddetli yağış uyarısı,1,22651,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.4842e+17,verified_news_archive
Sosyal medyada paylaşılan fotoğrafta iklim aktivisti Thunberg’le George Soros’un yan yana olduğu iddia edildi. Fakat Soros'un yüzü fotoğrafa montajlanmış.,0,22652,0.95,Teyit / Dogruluk Payi Arşivi,https://TeyitOrg-False,fact_check_archive
Bağdat'ta kaçırılan Türkiyeli işçilerin 2'si Basra'da serbest bırakıldı,1,22653,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.44168e+17,verified_news_archive
Kocaeli’nde şarbon vakası: Üç köy karantina altında …,1,22654,0.82,Diken,https://www.diken.com.tr,verified_news_archive
"RT Emek Partisi, direnişteki Flormar işçilerinin çocukları için dayanışma kampanyası başlattı",1,22655,0.8,Evrensel,https://twitter.com/evrenselgzt/status/1.03702e+18,verified_news_archive
Suriye İnsan Hakları Gözlemevi: IŞİD 230 Hıristiyanı kaçırdı,1,22656,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.29669e+17,verified_news_archive
Evrensel yarın 'Bu yürüyüş kime karşı?' manşetiyle bayilerde,1,22657,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.43522e+17,verified_news_archive
"Microsoft, Elon Musk’ın yapay zeka şirketine 1 milyar dolar yatırım yapacak",1,22658,0.82,Diken,https://www.diken.com.tr,verified_news_archive
Sefer Selvi Sennur Sezer'i çizdi,1,22659,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.51852e+17,verified_news_archive
"Finli gazeteciye sosyal medyada tehdit: Diktatör olsa sorudan sonra asılırdın, bu ne cüret?",1,22660,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.54228e+17,verified_news_archive
"Boğaziçi rektörlüğü görevinden alınan Melih Bulu, cengiz holdingin ceo' su oldu. Milletin a.... artık ikisi beraber koyacak🤔 Fatih Altaylı Suriyelilere TL'ye",0,22661,0.85,MIDE22 Research Dataset,https://huggingface.co/datasets/ogozcelik/turkish-fake-news-detection,research_annotated_corpus
Ermenistan’ın yeni başbakanı Paşinyan: Türkiye’yle önkoşulsuz normalleşmeye hazırız …,1,22662,0.82,Diken,https://www.diken.com.tr,verified_news_archive
"İnternetten tanıştı, evlilik hazırlığı yapıyordu, hayatının şokunu yaşadı",0,22663,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.10552E+18,clickbait_archive
Cuma hutbesinde tehdit ettiler: IŞİD Türkiye'de 4 kent için hazırlanıyor,0,22664,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/7.27436E+17,clickbait_archive
"Ender İmrek: Cumartesi Anneleri’nin haykırışları ne zaman yanıt bulursa, Türkiye o zaman güzelleşecek …",1,22665,0.82,Diken,https://www.diken.com.tr,verified_news_archive
Haber sitelerinde yer alan RTÜK'ün Nakşibendilik Sempozyumu için kamu spotuna izin verdiği iddiaları doğru.,1,22666,0.95,Teyit / Dogruluk Payi Arşivi,https://TeyitOrg-True,fact_check_archive
Katliamı lanetleyen öğretmen açığa alındı,1,22667,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.54567e+17,verified_news_archive
"Sri Lanka Büyükelçisi Dissanayake, Uruguay Büyükelçisi Cayrus, İsrail Büyükelçisi Lillian ve Kırgızistan Büyükelçisi Kazakbaev, Cumhurbaşkanı Erdoğan'a güven mektubu sundu.",1,22668,0.95,Teyit / Dogruluk Payi Arşivi,https://TRT,fact_check_archive
Şemdinli Süngü Tepe'de karakol inşaatında çalışan operatör iş makinesinin devrilmesi sonucu öldü,1,22669,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.18029e+17,verified_news_archive
Kimlikte yeni dönem! Artık isim verirken...,0,22670,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.2128E+17,clickbait_archive
Yücel 'Patriotların neden çekildiğini' yazdı,1,22671,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.33244e+17,verified_news_archive
Türkiye Barolar Birliği 46. kuruluş yıl dönümünü kutluyor.,1,22672,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.30371e+17,verified_news_archive
Euroleague'in yeni sponsoru belli oldu,0,22673,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.61527E+17,clickbait_archive
‘Evdeki siyanür faciası’ kaza değilmiş: Anne babasını zehirli şerbetle öldürdü,1,22674,0.82,Diken,https://www.diken.com.tr,verified_news_archive
Ankara Numune Hastanesi'ne getirilen 79 yaralıdan bazılarının ismi belli oldu. #BarışMitingi,1,22675,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.52774e+17,verified_news_archive
İlk vakalar nisanda ortaya çıkmıştı! Ölü sayısı 37'ye çıktı,0,22676,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.19001E+18,clickbait_archive
"Silvan'da meydana gelen patlamada Fırat Simpil (13) isimli bir çocuk yaşamını yitirdi,",1,22677,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.37923e+17,verified_news_archive
AKP'li milletvekili TBMM'ye Lamborghini ile geldi,0,22678,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.01445E+18,clickbait_archive
"Emine Erdoğan, Belçika'nın başkenti Brüksel'de alışveriş için gittiği mağazayı kapattı!",1,22679,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.51293e+17,verified_news_archive
Lucescu kararını verdi... Arda Turan Milli Takım'a dönüyor mu?,0,22680,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.93387E+17,clickbait_archive
AB tarım politikalarını protesto eden binlerce çiftçi Brüksel’i işgal etti,1,22681,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.40898e+17,verified_news_archive
Çiğli organizede metal işçileri yürüyor,1,22682,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.53473e+17,verified_news_archive
Bakanlıktan onay: Krediyi veren bankalar Türk Telekom’un yüzde 55’ini devralıyor …,1,22683,0.82,Diken,https://www.diken.com.tr,verified_news_archive
"Mehmet Said AYDIN yazdı: Ki, belki #evrenselPazar",1,22684,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.17715e+17,verified_news_archive
"O gördüğünüz etraftaki Bluetooth destekli cihazlar. Telefon, TV, ışık vs. Aşı ile alakası yok gözünüzü seveyim. Öyle bir teknoloji daha icad edilmedi. Olsa bile çok pahalı olur zaten, bedava vermezler.",1,22685,0.85,MIDE22 Research Dataset,https://huggingface.co/datasets/ogozcelik/turkish-fake-news-detection,research_annotated_corpus
‘Berbat’ karikatürü nedeniyle kapanan Gırgır’ın çizerine bir yıl 15 gün hapis …,1,22686,0.82,Diken,https://www.diken.com.tr,verified_news_archive
"Cumhurbaşkanlığı Savunma Sanayii Başkanı İsmail Demir, ALKA Yönlendirilmiş Enerji Silah Sistemi'nin testlerinde bir aşamayı daha geride bıraktıklarını belirterek, ""ALKA, yer ve hava hedeflerine karşı üstün tespit, takip ve saniyeler seviyesinde tahrip yeteneği sağladı"" dedi.",1,22687,0.95,Teyit / Dogruluk Payi Arşivi,https://TRT,fact_check_archive
"İşsizliğin filmini çeken gençler: Sorunu kendinizde aramayın - Memurlar güzel para kazanıyor, sırtını devlete yasla - İş tecrübeniz var mı? - Referansınız var mı? - Performansınızı görmemiz lazım",1,22688,0.8,Evrensel,https://twitter.com/evrenselgzt/status/1.03546e+18,verified_news_archive
2006 yılında birbirlerine yapışık olarak doğdular... İşte şimdiki halleri,0,22689,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.86874E+17,clickbait_archive
"Onedio, Webtekno, CNN Türk, Yeni Akit gibi haber sitelerinde yer alan haberlerdeki iddiaların aksine 25 Şubat'ta Dünya'ya asteroit çarpacağı iddiası yanlış.",0,22690,0.95,Teyit / Dogruluk Payi Arşivi,https://TeyitOrg-False,fact_check_archive
Erdoğan'ın ASEAN üyeliği isteğine cevap: ASEAN birbirine yakın ülkelerin kurduğu bir topluluk,1,22691,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.31138e+17,verified_news_archive
"Halkın Hukuk Bürosu'ndan avukatlar: Çatışma izi yok, Günay Özarslan infaz edildi!",1,22692,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.24589e+17,verified_news_archive
Yazarımız Tevfik Taş'a soruşturma: ‘Övmezsen yanarsın’ davaları mı açılacak?,1,22693,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.26452e+17,verified_news_archive
Bülent Falakaoğlunun köşe yazısı:Davutoğlu yoksulluğumuzu kapitalizmi ve devleti biliyor mu?,1,22694,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.55974e+17,verified_news_archive
"Videoda kafası bedeninden baltayla ayrılırken görülen kişinin Suudi Arabistan vatandaşı, gazeteci Cemal Kaşıkçı olduğu iddia edildi.",0,22695,0.95,Teyit / Dogruluk Payi Arşivi,https://TeyitOrg-False,fact_check_archive
"Cumhurbaşkanı Recep Tayyip Erdoğan'ın eşi Emine Erdoğan, gençlere seslenerek, ""Bizlerle başlayan Sıfır Atık hareketi, sizlerin ellerinde yükselip tüm dünyaya ve gelecek nesillere miras kalacak"" dedi.",1,22696,0.95,Teyit / Dogruluk Payi Arşivi,https://TRT,fact_check_archive
İlk resmi müftü nikahı cumhurbaşkanının şahitliğinde kıyıldı …,1,22697,0.82,Diken,https://www.diken.com.tr,verified_news_archive
Bekir Coşkun: 1240 delege var… Yarısı 620 eder… Bunu bir türlü sayamadılar… … …,1,22698,0.82,Diken,https://www.diken.com.tr,verified_news_archive
Ukrayna’da tarlaların Rus işgalciler tarafından yakıldığı iddiasında kullanılan video epey eski tarihli.,0,22699,0.95,Teyit / Dogruluk Payi Arşivi,https://TeyitOrg-False,fact_check_archive
Tüm dünyayı ilgiliendiriyor: NASA yolladı,0,22700,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.04102E+18,clickbait_archive
Ay Yapım'dan flaş Gökçe Bahadır açıklaması! | #MedyaTava,0,22701,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.7947E+17,clickbait_archive
Avrupa ülkeleri ve Rusya'ya ihraç ediliyor,0,22702,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/7.87009E+17,clickbait_archive
"Depremin ilk saatinden bu yana bölgedeki durumu hem Türkiye hem de dünyaya duyuran TRT, sadece yayınlarıyla değil yardım faaliyetleriyle de bölge halkının hizmetinde. TRT Çukurova Müdürlüğüne bağlı ekipler Kahramanmaraş'ta üç ayrı toplanma alanında günde 7 bin 500 kişiye çorba ikram ediyor, teknik alt yapı için de destek sağlıyor.",1,22703,0.95,Teyit / Dogruluk Payi Arşivi,https://TRT,fact_check_archive
Latte sipariş etti... Bir yudum alınca neye uğradığını şaşırdı,0,22704,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.02512E+18,clickbait_archive
#FLAŞ! MHP'den referandum genelgesi!,0,22705,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.3229E+17,clickbait_archive
"Adalet Bakanı Bekir Bozdağ, 6 yaşındaki bir kız çocuğunun cinsel istismara uğradığı iddialarıyla ilgili, ""Üzeri örtülen, kapatılan bir şey yok. Yargılama sonucu adalet yerini bulacak"" dedi.",1,22706,0.95,Teyit / Dogruluk Payi Arşivi,https://TRT,fact_check_archive
Denize düşen otomobili bakın nasıl çıkardılar...,0,22707,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.07933E+17,clickbait_archive
"Afet ve Acil Durum Yönetimi Başkanlığı (AFAD), bir depremin gün ve saat verilerek önceden kestirilmesinin günümüz teknolojisiyle mümkün olmadığını belirterek, sosyal medyada yapılan asılsız bilgilere itibar edilmemesi konusunda uyardı.",1,22708,0.95,Teyit / Dogruluk Payi Arşivi,https://TRT,fact_check_archive
"['görevi', 'bitti,', 'uçak', 'gitti...', ""'ANA'yı"", 'kime', 'tahsis', 'ettiler?', '",0,22709,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/2.28947E+17,clickbait_archive
ORS'de direniş sürüyor: Polatlı’nın Almanya’sı...,1,22710,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.38937e+17,verified_news_archive
Diyarbakır Barosu’ndan çocuklar için dokuz önlem: Son vakalar gerçeği açığa çıkardı …,1,22711,0.82,Diken,https://www.diken.com.tr,verified_news_archive
Sınavda tuvalete gittiği için hakkını kaybetti,1,22712,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.21711e+17,verified_news_archive
SKANDAL! Valilik 19 Mayıs'ı yasakladı... Hem de bakın hangi ilimizde!,0,22713,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.96668E+17,clickbait_archive
Köln Büyükşehir Belediye Başkanlığı seçimleri 18 Ekim’e ertelendi,1,22714,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.40624e+17,verified_news_archive
Ayakkabısı balık kancasına takılınca bulundu.,0,22715,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.46812E+17,clickbait_archive
"Nato ""yüzyılın en büyük savaşı olacak, Durdurun bu savaşı"" dedi Çok acayip ve sıkıntılı bir açıklama bu...",0,22716,0.85,MIDE22 Research Dataset,https://huggingface.co/datasets/ogozcelik/turkish-fake-news-detection,research_annotated_corpus
Photoshop değil! Bu fotoğraflar görenleri şaşkına çevirdi! Bir adam birden fazla yüz...,0,22717,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.38812E+17,clickbait_archive
Asker cenazesi sonrası Kürt esnafın iş yerine ırkçı saldırı,1,22718,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.33053e+17,verified_news_archive
"Aslında aşinayız: Fizik Nobel’i alan teknikler ne işe yarıyor, nerede kullanılıyor? yazdı …",1,22719,0.82,Diken,https://www.diken.com.tr,verified_news_archive
Nur Yerlitaş'tan üzen haber! Hastaneden açıklama geldi...,0,22720,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.84747E+17,clickbait_archive
CNN Türk muhabiri: Bedellide eğitim süresi 25 günden 28 güne çıkabilir,1,22721,0.82,Diken,https://www.diken.com.tr,verified_news_archive
Sinemacılardan Antalya Film Festivali’ne tepki: Bu toplu bir sansürdür,1,22722,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.59345e+17,verified_news_archive
"Cumhurbaşkanı Erdoğan, ""Depremzedelerimizin sıkıntılarını hafifletecek, hayatlarını kolaylaştıracak uygulamaları birer birer devreye alıyoruz."" dedi.",1,22723,0.95,Teyit / Dogruluk Payi Arşivi,https://TRT,fact_check_archive
CHP'den İyi Parti'ye geçen 15 milletvekili aday gösterildi mi?,0,22724,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.98581E+17,clickbait_archive
İBB'den Vatan Caddesi'ndeki arsa alımı iddialarına açıklama,0,22725,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.38421E+17,clickbait_archive
Türkiye kişi başına gıda israfında dünyada üçüncü değil 60. sırada yer alıyor. İsraf edilen toplam gıdada ise 15. sıradayız.,0,22726,0.95,Teyit / Dogruluk Payi Arşivi,https://TeyitOrg-False,fact_check_archive
Destekçileri disipline verilen İnce’den CHP yönetimine: Yüreğiniz varsa beni gönderin …,1,22727,0.82,Diken,https://www.diken.com.tr,verified_news_archive
Dünyanın bu yıl en çok ziyaret edilen şehirleri: İlk 10’da İstanbul ve Antalya var …,1,22728,0.82,Diken,https://www.diken.com.tr,verified_news_archive
Rekora ulaştı! 9 ayda 3 milyon 302 bin ziyaretçi,0,22729,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.19207E+18,clickbait_archive
#VİDEO/HABER - Manisa'da 19 IŞİD'li tutuklandı,1,22730,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.31054e+17,verified_news_archive
"Konya'da saldırıya uğrayan 400 kadar Kürt işçi, çalıştıkları TOKİ inşaatında mahsur kaldı.",1,22731,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.4114e+17,verified_news_archive
Sosyal medyada paylaşılan bir videonun İstanbul’un Gaziosmanpaşa ilçesindeki bir ortaokulda sandıkların vaktinden önce açıldığını gösterdiği iddia edildi.,0,22732,0.95,Teyit / Dogruluk Payi Arşivi,https://TeyitOrg-False,fact_check_archive
Mirkelam: Seksi şarkılarımız yok,0,22733,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.02847E+17,clickbait_archive
"""#WhatsApp mesajlarınız izleniyor""",0,22734,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.39375E+17,clickbait_archive
"Ankara Üniversitesi Rektörü Prof. Dr. Erkan İbiş, Deniz Baykal'ın sağlığı hakkında son dakika açıklaması yaptı…",0,22735,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.20361E+17,clickbait_archive
Maduro’dan muhalefete orduyla ‘gözdağı’,1,22736,0.82,Diken,https://www.diken.com.tr,verified_news_archive
Dünyada en tehlikeli 100 canlı arasında olan havyan #Türkiye'de görüldü,0,22737,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.0356E+17,clickbait_archive
"Mısır’dan ithal edilen, marketlerde satılan soğanların dış kısımlarındaki siyah lekelerin kanserojen madde olan aflatoksinden kaynaklandığı iddia edildi.",0,22738,0.95,Teyit / Dogruluk Payi Arşivi,https://TeyitOrg-False,fact_check_archive
"""Binali Yıldırım ve teşekkür ettiği yetkililer, bu 'bitmemiş yol'u tren trafiğine açmasalardı, önceki günkü facia yaşanmayacak, 9 kişi hayatını kaybetmeyecek, 92 T.C. vatandaşı da yaralanmayacaktı! Bu 'tren cinayeti'nde gerçek bu kadar kesin biçimde ortadadır""|İhsan Çaralan yazdı",1,22739,0.8,Evrensel,https://twitter.com/evrenselgzt/status/1.07399e+18,verified_news_archive
Sular hızla yükseliyor! Yüzlerce kişi mahsur kalmış olabilir,0,22740,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.17007E+18,clickbait_archive
Almanya da topa girdi: Ekonomik sorunları çözmek için Brunson serbest kalmalı …,1,22741,0.82,Diken,https://www.diken.com.tr,verified_news_archive
Meteoroloji'den selin vurduğu Ordu için yeni uyarı,0,22742,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.02816E+18,clickbait_archive
Halkların Köprüsü Derneği: Mültecilere ilaç verilsin,1,22743,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.2894e+17,verified_news_archive
FIFA'dan Cüneyt Çakır'a yeni görev,0,22744,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/7.27126E+17,clickbait_archive
İki kızına cinsel istismardan yargılanan babaya ‘iyi hal’ indirimi …,1,22745,0.82,Diken,https://www.diken.com.tr,verified_news_archive
Siyasi tutukludan hakim hakkında skandal iddia: Hakim nefret kustu,1,22746,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.42321e+17,verified_news_archive
