claim_id,year,date_published,organisation,gold_label,final_verdict,abstained,is_correct,is_neutral,source_url
FACTURK-0378,2024,2024-06-13T00:00:00+00:00,Teyit,1,YETERSİZ VERİ,True,False,True,https://teyit.org/analiz/fransada-1956ya-kadar-cocuklarin-okulda-sarap-ictigi-dogru-mu
FACTURK-0379,2024,2024-05-08T00:00:00+00:00,Malumatfuruş,1,YALAN,False,False,True,https://www.malumatfurus.org/aloha-havayollari-kazasi/
FACTURK-0380,2023,2023-03-10T16:51:23+00:00,Doğruluk Payı,0,YALAN,False,True,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/video-6-subat-depremlerinden-sonra-bolgede-yapilan-calismalari-mi-gosteriyor
FACTURK-0381,2020,2020-09-25T00:00:00+00:00,Teyit,1,YALAN,False,False,False,https://teyit.org/analiz/5-milyon-tlye-ozellestirilen-giresun-sekanin-68-milyona-geri-alindigi-iddiasi
FACTURK-0382,2022,2022-06-12T00:00:00+00:00,Malumatfuruş,0,YETERSİZ VERİ,True,False,True,https://www.malumatfurus.org/kadin-karateci-garson/
FACTURK-0383,2023,2023-06-27T00:00:00+00:00,Teyit,1,DOĞRU,False,True,False,https://teyit.org/analiz/fotografin-ciltteki-igne-deligini-gosterdigi-iddiasi
FACTURK-0384,2019,2019-03-13T00:00:00+00:00,Teyit,1,YALAN,False,False,False,https://teyit.org/analiz/bakan-pakdemirlinin-patates-firmasinda-danismanlik-yaptigi-iddiasi
FACTURK-0385,2024,2024-08-23T00:00:00+00:00,Teyit,1,YALAN,False,False,False,https://teyit.org/analiz/ingilterede-kartpostal-121-yil-sonra-mi-teslim-edildi
FACTURK-0386,2025,2025-12-29T14:27:05+00:00,Doğruluk Payı,0,YETERSİZ VERİ,True,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/abd-de-yapilan-bir-arastirmanin-ev-erkegi-babalarin-ogullarinin-75-inin-escinsel-ya-da-trans-oldugunu-gosterdigi-iddiasi-dogru-mu
FACTURK-0387,2021,2021-12-24T14:44:44+00:00,Doğruluk Payı,0,YALAN,False,True,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/mcdonald-s-egzersiz-bisikletini-musterilerini-zayiflatmak-icin-mi-koydu
FACTURK-0388,2020,2020-09-21T15:25:52+00:00,Günün Yalanları,0,YALAN,False,True,False,https://gununyalanlari.com/yalan/2762-ekrem-imamoglunun-kurbagalidere-islah-calismasi-yalani
FACTURK-0389,2025,2025-08-12T16:05:01+00:00,Doğruluk Payı,0,YALAN,False,True,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/gonderi-hamdi-ulukaya-nin-aciklamalarini-mi-gosteriyor
FACTURK-0390,2024,2024-02-29T00:00:00+00:00,Teyit,1,DOĞRU,False,True,False,https://teyit.org/analiz/anne-terligi-tasvir-edilen-antik-vazo-gercek-mi
FACTURK-0391,2023,2023-04-01T00:00:00+00:00,Malumatfuruş,1,YETERSİZ VERİ,True,False,False,https://www.malumatfurus.org/boyutlar-arasi-gecit/
FACTURK-0392,2024,2024-01-17T10:54:38+00:00,Doğruluk Payı,0,DOĞRU,False,False,False,https://www.dogrulukpayi.com/dogruluk-kontrolu/video-dr-mehmet-oz-un-hipertansiyon-hakkindaki-aciklamalarini-mi-gosteriyor
FACTURK-0393,2017,2017-07-10T00:00:00+00:00,Teyit,1,YETERSİZ VERİ,True,False,False,https://teyit.org/analiz/chp-milletvekilleri-adalet-mitingi-yerine-kazlicesme-mitingi-fotografi-paylasti-iddiasi
FACTURK-0394,2022,2022-04-23T00:00:00+00:00,Malumatfuruş,0,YALAN,False,True,True,https://www.malumatfurus.org/1-milyon-dolarlik-banknot/
FACTURK-0395,2022,2022-07-01T18:27:18+00:00,Doğrula,1,YALAN,False,False,True,https://www.dogrula.org/dogrulamalar/4-ayda-434-kisinin-intihar-ettigi-iddiasi/
FACTURK-0396,2019,2019-07-24T00:00:00+00:00,Teyit,0,YALAN,False,True,False,https://teyit.org/analiz/ankaradaki-suriyelilerin-is-yerlerinin-kapatilacagina-dair-iddialar
FACTURK-0397,2022,2022-05-25T12:02:54+00:00,Doğruluk Payı,0,YETERSİZ VERİ,True,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/nasa-nin-salda-golu-yle-ilgili-bir-koruma-aciklamasi-var-mi
FACTURK-0398,2023,2023-11-03T15:40:31+00:00,Doğruluk Payı,0,YETERSİZ VERİ,True,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/israil-buyukelcisinin-birlesmis-milletler-genel-konseyinden-kovuldugu-video-guncel-mi
FACTURK-0399,2022,2022-10-19T16:47:51+00:00,Doğruluk Payı,0,YALAN,False,True,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/putin-artik-sadece-turkiye-ye-gaz-verecegiz-dedi-mi
FACTURK-0400,2022,2022-09-03T21:31:26+00:00,Doğrula,0,YETERSİZ VERİ,True,False,True,https://www.dogrula.org/dogrulamalar/ingilteredeki-asi-merkezi-yasa-geregi-degil-guvenlik-endisesi-sebebiyle-kapatildi/
FACTURK-0401,2025,2025-10-23T14:28:23+00:00,Doğruluk Payı,1,DOĞRU,False,True,False,https://www.dogrulukpayi.com/dogruluk-kontrolu/video-bir-astronotun-uzayda-yaptigi-serbest-yuruyusu-mu-gosteriyor
FACTURK-0402,2016,2016-11-23T18:08:05+00:00,Günün Yalanları,0,YALAN,False,True,True,https://gununyalanlari.com/yalan/567-kemal-kilicdaroglunun-pkkya-karsi-mucadele-eden-sehitlerin-cocuklari-ve-kardesleri-askerlik-yapacak-iddiasi
FACTURK-0403,2022,2022-07-01T18:22:42+00:00,Doğrula,0,YALAN,False,True,False,https://www.dogrula.org/dogrulamalar/maggie-smithin-gencligini-gosterdigi-iddia-edilen-fotograf-loretta-younga-ait/
FACTURK-0404,2024,2024-01-20T00:00:00+00:00,Malumatfuruş,1,YETERSİZ VERİ,True,False,True,https://www.malumatfurus.org/havada-ucagin-tekerini-degistiren/
FACTURK-0405,2023,2023-10-29T00:00:00+00:00,Malumatfuruş,0,DOĞRU,False,False,False,https://www.malumatfurus.org/729-barkod-israil/
FACTURK-0406,2024,2024-01-10T15:09:43+00:00,Doğruluk Payı,1,YALAN,False,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/turkiye-nin-israil-e-ihracati-uc-ayda-1-milyar-dolari-asti-mi
FACTURK-0407,2019,2019-04-02T00:00:00+00:00,Teyit,0,YETERSİZ VERİ,True,False,True,https://teyit.org/analiz/dunyanin-ilk-ayrilik-mektubu-hakkindaki-haber-1-nisan-sakasi
FACTURK-0408,2022,2022-07-13T00:00:00+00:00,Malumatfuruş,0,YALAN,False,True,True,https://www.malumatfurus.org/128-kiloluk-general/
FACTURK-0409,2024,2024-05-06T00:00:00+00:00,Teyit,0,YALAN,False,True,False,https://teyit.org/analiz/senegalin-fransizca-yerine-arapcayi-resmi-dil-ilan-ettigi-iddiasi
FACTURK-0410,2022,2022-06-29T16:20:56+00:00,Doğruluk Payı,0,YETERSİZ VERİ,True,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/ukrayna-da-yanlislikla-hollanda-bayragi-mi-yakildi
FACTURK-0411,2021,2021-02-19T17:12:32+00:00,Doğruluk Payı,1,DOĞRU,False,True,False,https://www.dogrulukpayi.com/dogruluk-kontrolu/turkiye-nin-milli-gelirinin-2-5-i-ile-vatandaslarina-en-az-yardim-yapan-ulkeler-kategorisinde-oldugu-iddiasi
FACTURK-0412,2018,2018-04-06T00:00:00+00:00,Teyit,1,YALAN,False,False,True,https://teyit.org/analiz/mona-sahlin-toblerone-yolsuzluk-davasi
FACTURK-0413,2017,2017-12-19T00:00:00+00:00,Teyit,1,DOĞRU,False,True,False,https://teyit.org/analiz/kirilan-tasarruflu-ampullerin-civa-zehirlenmesine-sebep-olabildigi-iddiasi
FACTURK-0414,2022,2022-07-08T12:45:15+00:00,Doğruluk Payı,0,YETERSİZ VERİ,True,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/arda-turan-biz-bu-alemin-en-guzel-kizini-bir-aksam-gunesinde-iki-bira-ile-tarihe-gomduk-dedi-mi
FACTURK-0415,2024,2024-06-26T00:00:00+00:00,Teyit,1,YETERSİZ VERİ,True,False,True,https://teyit.org/analiz/muzede-yere-birakilan-gozlugun-sanat-eseri-sanildigi-iddiasi
FACTURK-0416,2022,2022-09-21T00:00:00+00:00,Malumatfuruş,0,DOĞRU,False,False,True,https://www.malumatfurus.org/stanley-kubrick-aya-inis-goruntuleri/
FACTURK-0417,2020,2020-05-20T00:00:00+00:00,Teyit,1,YALAN,False,False,True,https://teyit.org/analiz/covid-19-nedeniyle-kapali-olan-avmdeki-deri-esyalarin-kuflendigi-iddiasi
FACTURK-0418,2024,2024-03-15T12:07:17+00:00,Doğruluk Payı,0,YALAN,False,True,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/gorsel-hakkinda-sorusturma-acilan-adana-muftusunu-mu-gosteriyor
FACTURK-0419,2022,2022-06-21T14:41:44+00:00,Doğrula,1,YETERSİZ VERİ,True,False,True,https://www.dogrula.org/dogrulamalar/turkiyenin-yerli-koronavirus-asisi-faz-3-asamasinda-acil-kullanim-onayi-alabilir-iddiasi/
FACTURK-0420,2024,2024-09-20T00:00:00+00:00,Teyit,0,YALAN,False,True,True,https://teyit.org/analiz/gorselin-ayder-yaylasinda-yilda-bir-defa-acan-kedi-cicegini-gosterdigi-iddiasi
FACTURK-0421,2015,2015-10-26T18:55:02+00:00,Günün Yalanları,0,YALAN,False,True,False,https://gununyalanlari.com/yalan/176-mehmet-altanin-sid-bombalanmiyor-yalani
FACTURK-0422,2022,2022-06-27T11:35:09+00:00,Doğrula,0,YALAN,False,True,False,https://www.dogrula.org/dogrulamalar/cumhurbaskaninin-darlaninca-zam-ustune-zam-yapiyoruz-dedigi-iddiasi/
FACTURK-0423,2021,2021-01-28T11:12:00+00:00,Doğruluk Payı,1,YETERSİZ VERİ,True,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/hollandali-milletvekilinin-islam-karsiti-kitap-yazarken-musluman-oldugu-iddiasi
FACTURK-0424,2025,2025-04-11T17:19:58+00:00,Doğruluk Payı,1,YETERSİZ VERİ,True,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/hiz-sinirina-uyuldugunda-surekli-yesil-isiga-denk-gelmeyi-saglayan-sisteme-yesil-dalga-sistemi-denildigi-iddiasi-dogru-mu
FACTURK-0425,2024,2024-11-30T00:00:00+00:00,Malumatfuruş,1,YETERSİZ VERİ,True,False,True,https://www.malumatfurus.org/halktv-pkk/
FACTURK-0426,2023,2023-02-13T15:07:41+00:00,Doğruluk Payı,1,YETERSİZ VERİ,True,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/kahramanmaras-ta-saglam-gozuken-zuccaciye-magazasi-videosu-6-subat-depreminden-sonra-cekilmis
FACTURK-0427,2023,2023-10-19T16:08:10+00:00,Doğruluk Payı,0,YETERSİZ VERİ,True,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/kuzey-kore-lideri-kim-jong-un-un-musluman-liderler-hakkindaki-aciklamalari-dogru-mu
FACTURK-0428,2025,2025-01-24T14:31:19+00:00,Doğruluk Payı,0,YETERSİZ VERİ,True,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/cin-de-hmpv-adinda-yeni-bir-virus-bulundugu-iddiasi-dogru-mu
FACTURK-0429,2019,2019-03-29T00:00:00+00:00,Teyit,1,DOĞRU,False,True,False,https://teyit.org/analiz/ogrencilerin-boludaki-ak-parti-mitingine-katildigi-iddiasi
FACTURK-0430,2021,2021-02-19T16:17:12+00:00,Doğruluk Payı,1,YETERSİZ VERİ,True,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/rize-de-cay-bardagi-seklinde-heykelin-yapim-asamasinda-oldugu-iddiasi
FACTURK-0431,2023,2023-03-24T00:00:00+00:00,Malumatfuruş,1,YALAN,False,False,True,https://www.malumatfurus.org/baska-gezegende-hac/
FACTURK-0432,2023,2023-06-12T00:00:00+00:00,Teyit,1,YETERSİZ VERİ,True,False,True,https://teyit.org/analiz/bir-timsahin-kendi-kendine-uredigi-iddiasi
FACTURK-0433,2023,2023-03-08T00:00:00+00:00,Malumatfuruş,0,DOĞRU,False,False,False,https://www.malumatfurus.org/iyi-adamlar-yalnizliktan-oluyor-iyi-kadinlar-ise/
FACTURK-0434,2025,2025-02-10T12:49:59+00:00,Doğruluk Payı,1,YETERSİZ VERİ,True,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/google-sokak-goruntulerinde-kongo-daki-bir-ormanda-galatasaray-formali-bir-kisi-bulundugu-dogru-mu
FACTURK-0435,2023,2023-07-06T00:00:00+00:00,Teyit,1,YETERSİZ VERİ,True,False,True,https://teyit.org/analiz/threads-hesabini-silen-kullanicilarin-instagram-hesabinin-da-silinecegi-iddiasi
FACTURK-0436,2025,2025-04-30T17:27:41+00:00,Doğruluk Payı,0,YETERSİZ VERİ,True,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/video-urfa-da-ev-kirasini-odeyemedigi-icin-bebegiyle-evden-atilan-bir-kadini-mi-gosteriyor
FACTURK-0437,2026,2026-03-05T17:17:59+00:00,Doğruluk Payı,1,YALAN,False,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/ispanya-nin-guney-kibris-a-savunma-amacli-savas-gemisi-gonderecegi-dogru-mu
FACTURK-0438,2020,2020-07-21T00:00:00+00:00,Teyit,0,DOĞRU,False,False,False,https://teyit.org/analiz/ates-olcum-cihazlarinin-epifiz-bezine-zarar-verdigi-iddiasi
FACTURK-0439,2022,2022-11-29T00:00:00+00:00,Teyit,1,YETERSİZ VERİ,True,False,True,https://teyit.org/analiz/bir-ogrencinin-eksi-netle-universiteye-yerlestirildigi-iddiasi
FACTURK-0440,2020,2020-03-03T07:14:27+00:00,Yalansavar,0,YETERSİZ VERİ,True,False,True,https://yalansavar.org/2020/03/03/podcast-22-uydurma-haberler/
FACTURK-0441,2023,2023-09-28T15:46:26+00:00,Doğruluk Payı,0,DOĞRU,False,False,False,https://www.dogrulukpayi.com/dogruluk-kontrolu/fotograf-kandahar-devi-ni-gosteriyor-mu
FACTURK-0442,2024,2024-07-29T09:48:07+00:00,Doğruluk Payı,0,DOĞRU,False,False,False,https://www.dogrulukpayi.com/dogruluk-kontrolu/bill-gates-kurtcuk-sutu-uretip-entomilk-adiyla-piyasaya-surdu-mu
FACTURK-0443,2020,2020-08-28T00:00:00+00:00,Malumatfuruş,0,DOĞRU,False,False,False,https://www.malumatfurus.org/ataturk-trablusgarp-cocuk/
FACTURK-0444,2022,2022-09-01T00:00:00+00:00,Malumatfuruş,0,YETERSİZ VERİ,True,False,True,https://www.malumatfurus.org/edirnede-istiklal-marsi/
FACTURK-0445,2022,2022-10-12T00:00:00+00:00,Teyit,1,DOĞRU,False,True,False,https://teyit.org/analiz/insan-vucudundaki-kemiklerin-dortte-birinin-ayaklarda-oldugu-iddiasi
FACTURK-0446,2024,2024-02-28T15:40:55+00:00,Doğruluk Payı,0,YETERSİZ VERİ,True,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/rtuk-vole-youtube-kanalina-lisans-almasi-icin-72-saat-sure-mi-tanidi
FACTURK-0447,2023,2023-02-04T00:00:00+00:00,Teyit,1,YALAN,False,False,True,https://teyit.org/analiz/cinli-milyarderin-buyudugu-koye-luks-daireler-yaptirdigi-iddiasi
FACTURK-0448,2023,2023-09-13T00:00:00+00:00,Malumatfuruş,1,YETERSİZ VERİ,True,False,True,https://www.malumatfurus.org/orta-dogu-yeni-avrupa-olacak/
FACTURK-0449,2021,2021-02-19T14:00:05+00:00,Doğruluk Payı,1,DOĞRU,False,True,False,https://www.dogrulukpayi.com/dogruluk-kontrolu/gigantopithecus-un-yasamis-en-buyuk-maymun-ve-vejetaryen-oldugu-iddiasi
FACTURK-0450,2020,2020-01-30T00:00:00+00:00,Teyit,1,DOĞRU,False,True,False,https://teyit.org/analiz/kizilayin-baskent-gazin-yaptigi-bagisla-ensar-vakfiyla-proje-yuruttugu-iddiasi
FACTURK-0451,2018,2018-02-12T00:00:00+00:00,Teyit,1,DOĞRU,False,True,False,https://teyit.org/analiz/brezilyadan-ithal-edilen-hayvanlarin-turkiyeye-kotu-kosullarda-getirildigi-iddiasi
FACTURK-0452,2023,2023-05-13T10:56:21+00:00,Doğrula,0,YALAN,False,True,True,https://www.dogrula.org/dogrulamalar/memleket-partisinden-64-bin-uyenin-istifa-edip-ak-partiye-katildigi-iddiasi/
FACTURK-0453,2023,2023-08-20T00:00:00+00:00,Malumatfuruş,1,DOĞRU,False,True,False,https://www.malumatfurus.org/ters-yildirim/
FACTURK-0454,2020,2020-07-25T00:00:00+00:00,Teyit,1,YALAN,False,False,True,https://teyit.org/analiz/istanbul-valiligindeki-tadilat-icin-3-milyon-liradan-fazla-bedelli-ihale-yapildigi-iddiasi
FACTURK-0455,2025,2025-12-23T16:20:38+00:00,Doğruluk Payı,1,YALAN,False,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/dunyada-en-zengin-60-bin-kisi-en-yoksul-4-milyar-kisiden-3-kat-zengin-mi
FACTURK-0456,2018,2018-11-21T00:00:00+00:00,Teyit,1,YALAN,False,False,True,https://teyit.org/analiz/fotografin-ak-parti-milletvekili-radiye-sezer-katircioglunun-camide-konusma-yaptigini-gosterdigi-iddiasi
FACTURK-0457,2017,2017-05-27T00:00:00+00:00,Teyit,1,YALAN,False,False,False,https://teyit.org/analiz/borsa-istanbulun-hizli-karar-alma-sureci-etkinligine-metin-doganin-katilacagi-iddiasi
FACTURK-0458,2023,2023-07-28T00:00:00+00:00,Malumatfuruş,1,DOĞRU,False,True,False,https://www.malumatfurus.org/kuzey-kore-isvec-volvo/
FACTURK-0459,2019,2019-02-26T00:00:00+00:00,Teyit,1,YETERSİZ VERİ,True,False,True,https://teyit.org/analiz/izmirdeki-rayli-sistemlere-30-bin-tl-ayrildigi-iddiasi
FACTURK-0460,2023,2023-02-18T21:27:49+00:00,Doğruluk Payı,1,YALAN,False,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/diyanet-depremzede-cocuklarin-evlatlik-alinmasiyla-ilgili-aciklamada-bulundu
FACTURK-0461,2021,2021-04-09T15:18:34+00:00,Doğruluk Payı,1,YETERSİZ VERİ,True,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/paylasimdaki-fotograflarin-11-yil-ara-ile-suriye-nin-farkli-bolgelerinde-cekildigi-iddiasi-42
FACTURK-0462,2024,2024-04-18T00:00:00+00:00,Teyit,1,YETERSİZ VERİ,True,False,False,https://teyit.org/analiz/heinekenin-eski-model-telefon-urettigi-iddiasi
FACTURK-0463,2022,2022-12-29T13:06:56+00:00,Doğruluk Payı,1,YALAN,False,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/almanya-da-evsizlerin-barinmasi-icin-uyku-kapsulleri-mi-kuruldu
FACTURK-0464,2025,2025-08-29T16:14:13+00:00,Doğruluk Payı,1,YETERSİZ VERİ,True,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/zultanit-tasi-yalnizca-turkiye-den-mi-cikar
FACTURK-0465,2021,2021-08-02T14:19:50+00:00,Doğruluk Payı,1,YETERSİZ VERİ,True,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/yol-kenarindaki-beyaz-tabelalarin-konum-gosterdigi-iddiasi
FACTURK-0466,2016,2016-10-12T00:00:00+00:00,Malumatfuruş,0,YALAN,False,True,True,https://www.malumatfurus.org/birlesmis-milletler-yanlis/
FACTURK-0467,2018,2018-06-14T00:00:00+00:00,Malumatfuruş,0,YALAN,False,True,True,https://www.malumatfurus.org/baska-bir-ulkede-mevlid-kandilinin-kutlanmadigina-ve-kutlu-dogum-haftasi-hurafesine-inanan-kose-yazarlari/
FACTURK-0468,2025,2025-03-25T12:33:26+00:00,Doğruluk Payı,0,YALAN,False,True,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/video-amerika-nin-eyaleti-nevada-daki-girisi-olan-cikisi-olmayan-tuneli-mi-gosteriyor
FACTURK-0469,2018,2018-05-29T00:00:00+00:00,Teyit,1,YALAN,False,False,False,https://teyit.org/analiz/dis-hekimi-fusun-kumete-ak-parti-milletvekili-aday-listesinde-ilkokul-mezunu-yazildigi-iddiasi
FACTURK-0470,2021,2021-05-25T12:25:22+00:00,Doğruluk Payı,1,YALAN,False,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/tarim-ve-orman-bakanligi-tarafindan-45-yaban-kecisinin-avlattirilmasi-icin-ihale-ilani-verildigi-iddiasi
FACTURK-0471,2024,2024-11-21T12:14:21+00:00,Doğruluk Payı,0,YETERSİZ VERİ,True,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/tff-nin-fenerbahce-maci-aciklamasindan-sonra-pendikspor-un-ilk-gece-maci-paylasimi-yaptigi-iddiasi-dogru-mu
FACTURK-0472,2022,2022-09-13T16:52:54+00:00,Doğruluk Payı,1,YETERSİZ VERİ,True,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/katar-yatirim-fonu-avrasya-tuneli-ne-ortak-mi-oldu
FACTURK-0473,2020,2020-10-14T00:00:00+00:00,Malumatfuruş,0,DOĞRU,False,False,False,https://www.malumatfurus.org/bu-dunyada-en-iyi-ben-yenilirim/
FACTURK-0474,2018,2018-09-04T00:00:00+00:00,Teyit,1,YETERSİZ VERİ,True,False,False,https://teyit.org/analiz/turkiyede-ve-avrupada-bulunan-starbucks-subelerinin-sayilari-hakkindaki-iddialar
FACTURK-0475,2024,2024-02-06T00:00:00+00:00,Malumatfuruş,0,YETERSİZ VERİ,True,False,True,https://www.malumatfurus.org/hem-asik-ol-hem-sair-hem-tanima-sarabi/
FACTURK-0476,2025,2025-03-02T00:00:00+00:00,Malumatfuruş,1,YETERSİZ VERİ,True,False,True,https://www.malumatfurus.org/norvec-abd-gemilerine-petrol/
FACTURK-0477,2021,2021-12-03T00:00:00+00:00,Teyit,0,YALAN,False,True,True,https://teyit.org/analiz/sars-cov-varyantlarinin-cikis-tarihlerinin-onceden-belirlendigini-kanitladigi-iddia-edilen-tablo
FACTURK-0478,2023,2023-12-13T00:00:00+00:00,Teyit,1,YETERSİZ VERİ,True,False,True,https://teyit.org/analiz/japonyada-demans-hastalarinin-calistigi-yanlis-siparisler-restorani-mi-var
FACTURK-0479,2021,2021-05-25T15:06:34+00:00,Doğruluk Payı,1,YETERSİZ VERİ,True,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/prof-dr-halil-inalcik-a-ait-oldugu-iddia-edilen-paylasima-dair
FACTURK-0480,2023,2023-09-28T00:00:00+00:00,Teyit,1,YALAN,False,False,False,https://teyit.org/analiz/yerel-secimlerde-e-devlet-uzerinden-adres-degisikligi-icin-son-tarih-1-ekim-2023-mu
FACTURK-0481,2022,2022-02-02T00:00:00+00:00,Malumatfuruş,0,YETERSİZ VERİ,True,False,True,https://www.malumatfurus.org/diyari-kufru-gezdim-beldeler-kasaneler-gordum/
FACTURK-0482,2016,2016-08-31T00:00:00+00:00,Teyit,1,DOĞRU,False,True,False,https://teyit.org/analiz/cumhurbaskanligi-kulliyesinde-zikir
FACTURK-0483,2024,2024-05-09T16:26:25+00:00,Doğruluk Payı,0,YETERSİZ VERİ,True,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/onur-dedetas-in-sinem-dedetas-belediye-baskani-olduktan-sonra-atandigi-iddiasi-dogru-mu
FACTURK-0484,2017,2017-02-21T00:00:00+00:00,Teyit,1,YETERSİZ VERİ,True,False,True,https://teyit.org/analiz/pariste-siginmacilarin-konaklamasini-engellemek-icin-kopru-altina-kayalar-yerlestirildi-iddiasi
FACTURK-0485,2021,2021-02-22T21:33:18+00:00,Doğruluk Payı,0,YALAN,False,True,False,https://www.dogrulukpayi.com/dogruluk-kontrolu/mackenzie-bezos-un-dunyanin-en-zengin-kadini-oldugu-iddiasi
FACTURK-0486,2022,2022-10-27T17:10:43+00:00,Doğruluk Payı,0,YALAN,False,True,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/video-ingiltere-basbakani-rishi-sunak-i-ibiza-da-dans-ederken-mi-gosteriyor
FACTURK-0487,2022,2022-05-30T10:20:50+00:00,Doğruluk Payı,0,YETERSİZ VERİ,True,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/amber-heard-mahkemedeki-ifadesinde-film-alintisi-mi-kullandi
FACTURK-0488,2022,2022-08-29T11:05:54+00:00,Doğruluk Payı,0,DOĞRU,False,False,False,https://www.dogrulukpayi.com/dogruluk-kontrolu/dso-baskani-tedros-adhanom-covid-19-asisi-olmadi-mi
FACTURK-0489,2023,2023-05-21T00:00:00+00:00,Malumatfuruş,0,YETERSİZ VERİ,True,False,True,https://www.malumatfurus.org/ateist-imam/
FACTURK-0490,2025,2025-09-19T14:58:52+00:00,Doğruluk Payı,0,YETERSİZ VERİ,True,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/taze-zencefilin-rahim-ve-yumurtalik-kanserini-tedavi-ettigi-iddiasi-dogru-mu
FACTURK-0491,2025,2025-05-28T15:36:02+00:00,Doğruluk Payı,1,YETERSİZ VERİ,True,False,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/tuvalette-akilli-telefon-kullananlarda-hemoroid-olusumunun-46-oraninda-arttigi-iddiasi-dogru-mu
FACTURK-0492,2024,2024-06-25T00:00:00+00:00,Teyit,1,YALAN,False,False,False,https://teyit.org/analiz/abdli-jacob-miller-alnindan-vurulmasina-ragmen-yasamaya-devam-etti-mi
FACTURK-0493,2023,2023-03-10T00:00:00+00:00,Malumatfuruş,0,YALAN,False,True,False,https://www.malumatfurus.org/sedat-peker-cumhur-ittifaki/
FACTURK-0494,2022,2022-06-28T08:47:29+00:00,Doğrula,0,YETERSİZ VERİ,True,False,True,https://www.dogrula.org/dogrulamalar/turk-bilim-insani-kok-hucreden-insan-beyni-uretmedi/
FACTURK-0495,2016,2016-03-16T17:53:02+00:00,Günün Yalanları,0,YALAN,False,True,True,https://gununyalanlari.com/yalan/388-rusyanin-hama-ve-humusta-teroristleri-temizledik-yalani
FACTURK-0496,2020,2020-05-15T00:00:00+00:00,Teyit,1,YALAN,False,False,True,https://teyit.org/analiz/goruntulerin-dominik-kiyilarindaki-plastik-kirliligini-gosterdigi-iddiasi
FACTURK-0497,2024,2024-02-23T10:45:47+00:00,Doğruluk Payı,0,DOĞRU,False,False,False,https://www.dogrulukpayi.com/dogruluk-kontrolu/siginmacilar-avrupa-da-gucci-magazasini-soydu-mu
FACTURK-0498,2024,2024-02-21T00:00:00+00:00,Teyit,1,DOĞRU,False,True,False,https://teyit.org/analiz/fotograf-1700-yillik-bir-yumurtayi-mi-gosteriyor
FACTURK-0499,2025,2025-10-13T13:02:33+00:00,Doğruluk Payı,0,YALAN,False,True,True,https://www.dogrulukpayi.com/dogruluk-kontrolu/video-suud-hanedanina-karsi-yapilan-protestolari-mi-gosteriyor
FACTURK-0500,2023,2023-01-17T00:00:00+00:00,Teyit,1,YETERSİZ VERİ,True,False,False,https://teyit.org/analiz/fotografin-pakistanda-posetlerle-tasindigini-gosterdigi-iddiasi
