id,text,label,authority,publisher,source_url,label_provenance
26652,"Milli takımı bırakan Özil: Kazandığımızda Alman, kaybettiğimizde göçmen oluyorum …",1,0.82,Diken,https://www.diken.com.tr,verified_news_archive
26653,TFF'nin yeni başkanı belli oldu!,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.13478E+18,clickbait_archive
26654,Maduro'dan 'Trump'ın karşısında dursanız ona ne derdiniz' sorusuna yanıt,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.09208E+18,clickbait_archive
26655,Kasım Süleymani suikastı sonrası 3. Dünya Savaşı çıkabilir mi?,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.21422E+18,clickbait_archive
26656,‘Şemdinli davası’nın savcısı Sarıkaya’ya ‘FETÖ’den 10 yıl hapis,1,0.82,Diken,https://www.diken.com.tr,verified_news_archive
26657,"Enerji ve Tabii Kaynaklar Bakanı Fatih Dönmez, Milli Savunma Bakanı Hulusi Akar ve Sağlık Bakanı Fahrettin Koca, depremin etkilediği Hatay merkezdeki arama kurtarma çalışmalarını havadan inceledi.",1,0.95,Teyit / Dogruluk Payi Arşivi,https://TRT,fact_check_archive
26658,Hacı Sabancı’dan İmamoğlu’na açık destek,1,0.82,Diken,https://www.diken.com.tr,verified_news_archive
26659,"Selvi ‘içeriden’ bildirdi: İnce iki kez kalkmak istedi, Erdoğan ‘Otur, sohbet ediyoruz’ dedi …",1,0.82,Diken,https://www.diken.com.tr,verified_news_archive
26660,HDP'den seçmenlere 10 Eylül çağrısı,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.40134e+17,verified_news_archive
26661,CHP'li Belediyeye kayyum atandı,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.20731E+18,clickbait_archive
26662,Bakan'dan flaş İstanbul depremi açıklaması,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.57121E+17,clickbait_archive
26663,Uyuşturucuyla mücadele kapsamında vatandaşı bilgilendirmek için gezen ‘narko tırın’ üzerindeki yazı montajlanmış.,0,0.95,Teyit / Dogruluk Payi Arşivi,https://TeyitOrg-False,fact_check_archive
26664,İstanbul'da karın yağacağı tarih belli oldu,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.53931E+17,clickbait_archive
26665,Öğrencisi azalan okula koyunlar kaydedildi,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.12759E+18,clickbait_archive
26666,Farkında mısın limoncum aile gibi olduk burda herkes herkese gelişmeleri haber ediyor tatlı tatlı sitem…,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.54364E+17,clickbait_archive
26667,(Canlı yayın) Demirtaş Diyarbakır'da konuşuyor,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.31432e+17,verified_news_archive
26668,#FLAŞ HDP'li 2 belediye başkanı tutuklandı,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.20739E+18,clickbait_archive
26669,İcraya giden avukat hayatının şokunu yaşadı,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.02434E+18,clickbait_archive
26670,Şırnak’ta patlama: 2 çocuk yaralı,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.23148E+17,clickbait_archive
26671,"Emeklilikte yaşa takılanlara yönelik düzenlemeyle ilgili hazırlıklar sürüyor. Kapsama gireceklere ilişkin tüm kayıtlar inceleniyor, dijital ortama aktarılıyor. Verilere erişilmesinin ardından, EYT çalışmasının detayları ay sonuna kadar netleşecek.",1,0.95,Teyit / Dogruluk Payi Arşivi,https://TRT,fact_check_archive
26672,İşte Organize İşler 2'de yer alacak olan Kıvanç Tatlıtuğ'un rolü,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.79453E+17,clickbait_archive
26673,"Sahil Güvenlik Komutanlığı ekipleri, daha iyi bir yaşam umuduyla ülkelerini terk ederek denizde tehlikeli yolculuk yapan göçmenleri hem engelleme hem de kurtarma görevini üstleniyor.",1,0.95,Teyit / Dogruluk Payi Arşivi,https://TRT,fact_check_archive
26674,Teknoloji devinin bugüne kadar yoğun ilgi gören ve ücretle sattığı yapımı 1 Temmuz'da resmen bedava oluyor!…,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.80433E+17,clickbait_archive
26675,"Internet yayınlarında, Bulvar Gazetesi (TAN) manşetleri atıp, sonra da bunlara “limon sıkan” i engelley…",0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.34384E+17,clickbait_archive
26676,Hatıra fotoğrafı çektiren gelin ve damat hayatının şokunu yaşadı,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.50794E+17,clickbait_archive
26677,AK Partilileri taşıyan otobüs Polatlı'da kaza yaptı,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.66194E+17,clickbait_archive
26678,"HDP'li yönetici ve kardeşi, ev baskınıyla gözaltına alındı",1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/1.03506e+18,verified_news_archive
26679,Bakandan 'emeklilikte yaşa takılanlar'la ilgili açıklama,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.07475E+18,clickbait_archive
26680,Rehberlik hizmeti veren telefon uygulamaları için flaş açıklama! Derhal durdurun…,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.80135E+17,clickbait_archive
26681,Var.Idda edilen delilleri toplayip başvursunlar ozaman!Ellerini bağlayan mi var?Sedat peker ne anlatti?Simdi konusan varmi?Simdide multeci meselesi isitildi?128 milyar dolar'a ne oldu?Bir yalan bitiyor diğeri başlıyor.Katar'li öğrenciler sınavsız giriyordu en son o ne oldu?,1,0.85,MIDE22 Research Dataset,https://huggingface.co/datasets/ogozcelik/turkish-fake-news-detection,research_annotated_corpus
26682,Facebook'ta yeni dönem: Messenger Rooms,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/7.98516E+17,clickbait_archive
26683,TCDD çalışanlarının maaş promosyonu belli oldu,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.15888E+17,clickbait_archive
26684,Gözaltına alınmak istenen cumartesi annesi Ocak: Neden bu kadar sert davrandılar …,1,0.82,Diken,https://www.diken.com.tr,verified_news_archive
26685,Dersim'de polis lojmanları ve Jandarma Bölge Komutanlığı'na saldırı düzenlendi.,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.41659e+17,verified_news_archive
26686,Bir inşaat devi daha konkordato ilan etti,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.15444E+18,clickbait_archive
26687,"Aile, Çalışma ve Sosyal Hizmetler Bakanı Derya Yanık, ""Şu anda bakanlık olarak, hem kurum bakımımızda olan sakinlerimiz hem göçük altından çıkacak barınma ihtiyacı olan çocuklarımız ve diğer bireylerle ilgili her türlü tedbiri almış vaziyetteyiz"" dedi.",1,0.95,Teyit / Dogruluk Payi Arşivi,https://TRT,fact_check_archive
26688,"İletişim Başkanlığı, Kahramanmaraş merkezli, 10 ili etkileyen depremlerin ardından Hatay'da da çalışmaların titizlikle sürdürüldüğünü ve asılsız iddialara itibar edilmemesi gerektiğini açıkladı.",1,0.95,Teyit / Dogruluk Payi Arşivi,https://TRT,fact_check_archive
26689,Eğitim Sen TİS taleplerini açıkladı: Satış sözleşmesine izin vermeyeceğiz,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.27121e+17,verified_news_archive
26690,Asker cenazesinde Tayyip Erdoğan'a tepki: Kardeşi kardeşe kırdırıyor!,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.34411e+17,verified_news_archive
26691,#Video - Selahattin Demirtaş: Savaş kararı Cumhurbaşkanı ve Başbakan tarafından veriliyor,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.41609e+17,verified_news_archive
26692,"MİT tarafından Suriye Haseke'de düzenlenen operasyonda MLKP'nin sözde Suriye sabotaj sorumlusu 'Fırat Neval' kod adlı Özgür Namoğlu, etkisiz hale getirildi.",1,0.95,Teyit / Dogruluk Payi Arşivi,https://TRT,fact_check_archive
26693,Almanya'yla kriz yaratacak açılış... Rusya'dan sonra Berlin'de,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/7.28913E+17,clickbait_archive
26694,ABD savaş gemilerini ve uçaklarının Tayvan yakınlarında olduğunu iddia eden paylaşımdaki video güncel değil.,0,0.95,Teyit / Dogruluk Payi Arşivi,https://TeyitOrg-False,fact_check_archive
26695,"Burkina Faso'da Cumhurbaşkanlığı Muhafız Alayı, geçici başkanı gözaltına aldı",1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.44218e+17,verified_news_archive
26696,"Cumhurbaşkanı Recep Tayyip Erdoğan, ""Hiç bir atandaşımızı sahipsiz bırakmayacağız. Şu an itibarıyla depremzede vatandaşlarımıza 10'ar bin lira destek vereceğiz. Bir yıl içerisinde konutların inşasını da bundan önce olduğu gibi gerçekleştireceğiz"" dedi.",1,0.95,Teyit / Dogruluk Payi Arşivi,https://TRT,fact_check_archive
26697,Kamil Tekin Sürek'in köşe yazısı: Rejim krizi,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.495e+17,verified_news_archive
26698,Kuduz eşek alarmı... O köy karantinaya alındı,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.45656E+17,clickbait_archive
26699,Yeni havalimanına ulaşım gelirinden işletmeci İGA da pay alacak …,1,0.82,Diken,https://www.diken.com.tr,verified_news_archive
26700,"[""Yıldırım'dan"", 'tek', 'cümlelik', 'Ekrem', 'İmamoğlu', 'yorumu', '",0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/2.08117E+18,clickbait_archive
26701,Tarihi yalıya çarpan gemi ile ilgili flaş karar,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.83638E+17,clickbait_archive
26702,Yüksekova'da polislerce öldürülen gençleri on binlerce kişi uğurladı,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.61867e+17,verified_news_archive
26703,Time dergisinin Putin’i Adolf Hitler’e benzeten bir kapağı yok. Orijinal kapakta Nana Heitman’ın çektiği bir Rus tankı fotoğrafı yer alıyor.,0,0.95,Teyit / Dogruluk Payi Arşivi,https://TeyitOrg-False,fact_check_archive
26704,Galatasaray'ın 2. hazırlık maçı 8 Temmuz'da: İşte rakibi,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.82598E+17,clickbait_archive
26705,Barış Yarkadaş ne kadan da demokratmış,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.6201E+17,clickbait_archive
26706,"SONAR anketi: İstanbul’da AKP, Ankara ve İzmir’de CHP önde",1,0.82,Diken,https://www.diken.com.tr,verified_news_archive
26707,Polis tarafından öldürülen Emrah Demir’in davası başladı,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.43752e+17,verified_news_archive
26708,"Sıla'nın avukatı, Kural'ın cezasının ertelendiğini ancak kararın kesinleşmesi halinde, daha önce aldığı suç için infaz süreci başlayabileceğini, oyuncunun cezaevine girebileceğini söyledi",1,0.82,Diken,https://www.diken.com.tr,verified_news_archive
26709,Teröristle fotoğrafları ortaya çıktıktan sonra yurt dışına kaçarken yakalanarak tutuklanan HDP'li Semra Güzel'in milletvekilliği düşürüldü. Meclis Genel Kurulu'nda yapılan oylamada 330 milletvekili kabul oyu verdi. Semra Güzel'in Türkiye Büyük Millet Meclisi üyeliğinin düşürülmesine dair karar da Resmi Gazete'de yayımlandı.,1,0.95,Teyit / Dogruluk Payi Arşivi,https://TRT,fact_check_archive
26710,Sabahat Türkler son yolculuğuna uğurlandı,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.25657e+17,verified_news_archive
26711,İstanbullular hafta sonuna dikkat! 11 ilçede elektrik kesintisi,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.0909E+17,clickbait_archive
26712,Musa Anter yarın katledildiği yerde ve mezarı başında anılacak,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.45162e+17,verified_news_archive
26713,Arınç'a emekçiler cevap veriyor: Gazetemize destek büyüyor,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.25532e+17,verified_news_archive
26714,VİDEO: Mavi Ay'ın rengi beyazdı ama İstanbul'daki manzara görülmeye değerdi #BlueMoon,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.27367e+17,verified_news_archive
26715,HDP'nin yeni grup başkanvekilleri belli oldu,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.09025E+17,clickbait_archive
26716,Ankara’daki ABD Büyükelçiliği kurşunlandı …,1,0.82,Diken,https://www.diken.com.tr,verified_news_archive
26717,CHP’ye çadır yasağının ardından bir yasak daha!,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.78002E+17,clickbait_archive
26718,"Bende şunu meraka sardım, bu güne kadar atılan bütün yalan iddialar hakkında siz ne düşünüyorsunuz ? Geçen günde ASELSAN’ın Katar’a satıldığını iddia etmişlerdi. Kaldıki kendiniz iddia diye yazmışsınız. İddialarla değil gerçeklerle yola çıkalım lütfen! Herşey açık ve net ortada!",1,0.85,MIDE22 Research Dataset,https://huggingface.co/datasets/ogozcelik/turkish-fake-news-detection,research_annotated_corpus
26719,Türkiye'yi yasa boğan depremlerin ardından ekipler enkaz altında yaşam mücadelesi veren vatandaşlara ulaşmaya çalışıyor. Umutlu bekleyişin devam ettiği deprem bölgesinde her geçen saat bir mucize için büyük çaba harcanıyor.,1,0.95,Teyit / Dogruluk Payi Arşivi,https://TRT,fact_check_archive
26720,Kalabalığa karşı ilginç çözüm! Marketin çatısına kurdular,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.92025E+17,clickbait_archive
26721,YSK Başkanı'ndan Suruç açıklaması,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.01082E+18,clickbait_archive
26722,"Kars'ta 85 yaşındaki Mehmet Yalama, 60 yıldır geçimini odun kırarak sağlıyor",1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.4774e+17,verified_news_archive
26723,Araştırma aşı olanların değil aşı olmayanların Covid-19 nedeniyle ölme ihtimalinin 11 kat daha fazla olduğunu söylüyor.,0,0.95,Teyit / Dogruluk Payi Arşivi,https://TeyitOrg-False,fact_check_archive
26724,Kadın katilinden ‘özür’lü savunma,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.28932e+17,verified_news_archive
26725,İyi geceler. Yarın '7 Haziran'da Kur'an 1 Kasım'da bayrak' manşetiyle bayilerdeyiz,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.46051e+17,verified_news_archive
26726,Gemilere karşı dikkat çeken önlem,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.19473E+17,clickbait_archive
26727,Fauci ye gönderilen e mail👇👇 biyolojik silah coronavirüsün üretim bilgileri... #zorlaaşıyahayır,0,0.85,MIDE22 Research Dataset,https://huggingface.co/datasets/ogozcelik/turkish-fake-news-detection,research_annotated_corpus
26728,"Melle.! NASA uzaya gönderilmek üzere 24 ilahiyatçı,din adamı,imam alacakmış... Sizleri feza da görmek isteriz..😂👏",0,0.85,MIDE22 Research Dataset,https://huggingface.co/datasets/ogozcelik/turkish-fake-news-detection,research_annotated_corpus
26729,FOX TV'de haber programları kalkıyor mu? En yetkili kişiden yanıt geldi,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.66204E+17,clickbait_archive
26730,‘Üç silaha indi’: Elçi cinayetinde düğümü İngiltere’den gelecek rapor çözebilir …,1,0.82,Diken,https://www.diken.com.tr,verified_news_archive
26731,Belediye başkanına ‘başkan’ demek suç!,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.28935e+17,verified_news_archive
26732,"Afgan ordusu, Kunduz'u Taliban'dan geri almak için ABD'nin hava desteğiyle operasyon başlattı",1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.48804e+17,verified_news_archive
26733,13. Gençlik Yaz Kampı’na katılan gençler: ‘Barışta ısrar edeceğiz’,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.3044e+17,verified_news_archive
26734,sevgili limon bunu size havale ediyorum.,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.99575E+17,clickbait_archive
26735,Tüfekle otomobili taradılar: 1 ölü 1 yaralı,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.35403E+17,clickbait_archive
26736,"Petkim'de şalama ile kesim yaparken yanarak ağır yaralanan işçi, yaşamını yitirdi.",1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.59379e+17,verified_news_archive
26737,"Nişasta bazlı şeker kotası yüzde 2,5’ten yüzde 5’e çıkarılmadı. NBŞ kota oranları yüzde 50’ye kadar değiştirilebiliyor. Ancak 2020-2021 için böyle bir artış yapılmamış.",0,0.95,Teyit / Dogruluk Payi Arşivi,https://TeyitOrg-False,fact_check_archive
26738,Ankara kulislerini sallayan iddia:Gökçek'ten yeni bir hamle geldi!,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.19558E+17,clickbait_archive
26739,"#yangin , #sel ve #deprem gibi doğal felaketler #haarp ve #starlink uyduları vasıtsı ile dünyaya yapılan müdahaleler sonucu gerçekleşiyor. #kuraklık ,#susuzluk ve yoğun göce zemin hazırlanıyor.",0,0.85,MIDE22 Research Dataset,https://huggingface.co/datasets/ogozcelik/turkish-fake-news-detection,research_annotated_corpus
26740,"Dün hafızamı tazelemiştim 😊 Bugün Toyota, Ukrayna'ya 5 bin adet Toyota Pikap ""hediye"" etmiş.",0,0.85,MIDE22 Research Dataset,https://huggingface.co/datasets/ogozcelik/turkish-fake-news-detection,research_annotated_corpus
26741,Cizre'de polis DİHA muhabirlerinin bulunduğu bölgeye ateş açtı,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.40257e+17,verified_news_archive
26742,Fehim Işık'ın köşe yazısı: Kan gölünde yalan siyaset,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.54178e+17,verified_news_archive
26743,Kadınlar tuvaletine gizli kamera koyanlar için karar verildi!,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.01411E+18,clickbait_archive
26744,Udi hindi yağı bir bardak suya 2 damla ya şafii,0,0.85,MIDE22 Research Dataset,https://huggingface.co/datasets/ogozcelik/turkish-fake-news-detection,research_annotated_corpus
26745,İlkokul öğrencilerinden öğretmenleri için 'akrep yedirdi' iddiası,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.04752E+17,clickbait_archive
26746,MHP'de sıcak gelişme! Aday olunca görevden alındı,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.63112E+17,clickbait_archive
26747,"A haber izleyen kitlseniz değil mi siz. Geçenlerde millet ucuz mazot kuyruğunda diye haber yapmıştı. Fox tv izlemeye gerek yok ki ekonominin berbat olduğunu görmek için.. Eve gelen fatura,marketdeki fiyatlar, kiralar, vergiler..... anlayana heryer fox haber...Millet mal değil..",0,0.85,MIDE22 Research Dataset,https://huggingface.co/datasets/ogozcelik/turkish-fake-news-detection,research_annotated_corpus
26748,"Sosyal medyada paylaşılan videonun, dinozor, Batman ve Star Wars kostümlü kişileri Türkiye’deki bir AVM’de halay çekerken gösterdiği iddia edildi.",0,0.95,Teyit / Dogruluk Payi Arşivi,https://TeyitOrg-False,fact_check_archive
26749,Aşı onlar kan bağışı da veremiyor...,0,0.85,MIDE22 Research Dataset,https://huggingface.co/datasets/ogozcelik/turkish-fake-news-detection,research_annotated_corpus
26750,15.000 TL maaş ile çalışacak eleman aranıyor!,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.08956E+18,clickbait_archive
26751,DİHA: Ağrı'da operasyon yapan askerlere engel olmak isteyen köylülere müdahale oldu; yaralı ve gözaltılar var...,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.20327e+17,verified_news_archive
26752,"SİT bitti, yeni korumalar geldi",0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.03626E+17,clickbait_archive
26753,"Hatay’daki Payas Belediye binası önünde kendini yakan bir kişiyi gösterdiği iddia edilen video, 2016 yılında Antalya Muratpaşa Belediyesi önünde çekilmiş.",0,0.95,Teyit / Dogruluk Payi Arşivi,https://TeyitOrg-False,fact_check_archive
26754,"Kılıçdaroğlu, Davutoğlu'nun istifa sebebini açıkladı ➤",0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.50992E+17,clickbait_archive
26755,Ambulansa yol vermeyen sürücü konuştu! Bakın neden yol vermemiş...,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.10143E+18,clickbait_archive
26756,Araştırma: Toplumun yüzde 84’ü hükümet ve belediyeleri ‘iklim’den sınıfta bırakıyor,1,0.82,Diken,https://www.diken.com.tr,verified_news_archive
26757,Facebook'ta 'geçmişi sil' yapıyorsanız dikkat! Aslında...,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.16479E+18,clickbait_archive
26758,Fakıbaba ‘ticari misilleme’yi takmadı: İsrail gibi küçük bir ülkeye ihracat yapsak ne olur …,1,0.82,Diken,https://www.diken.com.tr,verified_news_archive
26759,ABD ve Rusya görüştü! Flaş Suriye açıklaması!,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.54777E+17,clickbait_archive
26760,SON DAKİKA: Pentagon’dan skandal PKK talebi,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.85948E+17,clickbait_archive
26761,"CHP'li Kandil'de Zergelê köyündeki katliam savaş suçu, sorumluları yargılanmalı.",1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.27427e+17,verified_news_archive
26762,Antalya'da akılalmaz olay! ATM'lerde para bozdurup...,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.16461E+18,clickbait_archive
26763,"['DAKİKA', '-', ""CHP'de"", 'İzmir', 'adayı', 'açıklanacak', 'mı?', 'Belli', 'oldu...', '",0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/2.08549E+18,clickbait_archive
26764,"Kitle örgütlerinden Diyadin açıklaması: 'Devlet, koruması gereken çocukları öldürdü'",1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.32538e+17,verified_news_archive
26765,"Herkes Deniz Çakır, Eşkıya Dünyaya Hükümdar Olmaz dizisine geri dönecek diye düşündü ama...",0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.20917E+18,clickbait_archive
26766,"Belediye işçisi, karın altından bulduğu kutunun içinden çıkanları görünce hemen emniyete gitti…",0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.17738E+17,clickbait_archive
26767,Cezaevinde ‘intihara’ cinayet soruşturması,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.26761e+17,verified_news_archive
26768,Habertürk'ten CNN Türk'e geçti! Ana haberi sunacak,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.96127E+17,clickbait_archive
26769,Şehir Tiyatroları’nda taşeron düzeni: Mahkeme kararına rağmen sanatçı işe alınmıyor,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.56456e+17,verified_news_archive
26770,Çocuğunuza muzlu çay içirirseniz...,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.99293E+17,clickbait_archive
26771,Merkel'den Avrupa Parlamentosu'na Türkiye çağrısı,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.03899E+17,clickbait_archive
26772,Eriğin kilosu 500 liradan satılıyor,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.70961E+17,clickbait_archive
26773,"Van'da üretildi, Yunanistan'dan talep yağıyor...",0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.07241E+18,clickbait_archive
26774,Halk otobüsü şoförü 80 saniyelik kırmızı ışıkta bunu yaptı!,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.04454E+18,clickbait_archive
26775,KESK: Faillere karşı bilinçli olarak harekete geçilmedi,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.54651e+17,verified_news_archive
26776,Dijital veriler DNA'ya kaydedilebilir mi?,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.77647E+17,clickbait_archive
26777,"['yazılı', 'tişört', 'giydiği', 'için', 'gözaltına', 'alınmıştı!..', 'Mahkeme', 'kararını', 'verdi', '",0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/2.88764E+17,clickbait_archive
26778,Yeni Şafak'tan istifa eden Özlem Albayrak: Ayrılmamın sebebi...,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.17541E+18,clickbait_archive
26779,İnternette yayınladığınız videolara dikkat: Kimlik tespiti yapılacak,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/9.05476E+17,clickbait_archive
26780,Twitter yeni özelliğini duyurdu,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.19751E+18,clickbait_archive
26781,Çaldıran davasında mahkeme talepleri reddetti: Yargı ve kolluk delilleri kararttı,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.43403e+17,verified_news_archive
26782,ayda 5 bin lira nasıl kazanılıyormuş merak da ediyorum ama tık kazandırmamak için açmıyorum linki.,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.82586E+17,clickbait_archive
26783,Davutoğlu: Tekrar Bahçeli'nin siyah çantasıyla uğraşmak istemiyorum,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.59022e+17,verified_news_archive
26784,Bodrum’da yüz yıllık zeytin ağaçları ve arı kovanları yandı,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.35486e+17,verified_news_archive
26785,Korkunç! Kendisine yemek getiren annesine bunu yaptı,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/1.02574E+18,clickbait_archive
26786,İstanbul'un göbeğinde yüzlerce kişiyi dehşete düşüren an,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/7.92467E+17,clickbait_archive
26787,"Avustralya’da, yerlilerin kutsal saydığı Uluru’da tırmanış yasağı öncesi kuyruk oluştu",1,0.82,Diken,https://www.diken.com.tr,verified_news_archive
26788,Fitch uyardı: Bankalara çıkacak olası ‘ceza’ telafi edilmezse Türkiye’nin notu düşer,1,0.82,Diken,https://www.diken.com.tr,verified_news_archive
26789,Turist kadına sokakta cinsel saldırıya alt sınırdan beş yıl ve tahliye …,1,0.82,Diken,https://www.diken.com.tr,verified_news_archive
26790,Arhavili atmacalar ‘12-16’ nöbetinde,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.17455e+17,verified_news_archive
26791,Azerbaycan’da 21 Eylül'de seferberlik ilan edilmemişti. Azerbaycan Ermenistan arasında 27 Eylül'de başlayan çatışmaların ardından ise 28 Eylül'de kısmi seferberlik ilan edildi.,0,0.95,Teyit / Dogruluk Payi Arşivi,https://TeyitOrg-False,fact_check_archive
26792,Çaldıkları bilgisayarları cami avlusuna bıraktılar: Yazdıkları not şoke etti!,0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/8.04049E+17,clickbait_archive
26793,Bugün ve Millet gazeteleri aynı manşetle çıktı: Kara bir gün,1,0.8,Evrensel,https://twitter.com/evrenselgzt/status/6.58908e+17,verified_news_archive
26794,"SON DAKİKA | Mahkeme, Rüzgar Çetin davasında gerekçeli kararını açıkladı",0,0.6,Limon Haber (Clickbait),https://twitter.com/limon/status/7.86547E+17,clickbait_archive
26795,Selçuk Şirin: İşe doğa ve tarih dostu turizmle başlayabiliriz! …,1,0.82,Diken,https://www.diken.com.tr,verified_news_archive
